Epoch,Train Loss,Validation Loss,Train RMSE,Validation RMSE,Validation Pip Difference,Train Sharpe Ratio,Validation Sharpe Ratio,Train Profit Factor,Validation Profit Factor,Train Max Drawdown,Validation Max Drawdown,Train Directional Accuracy (%),Validation Directional Accuracy (%),Train MAPE,Validation MAPE,Train R²,Validation R²,Train MAE,Validation MAE,Train Alpha,Train Beta,Train Omega
40,0.0028636581628576,0.0074500932726762,0.0004376203869469,0.0007118569919839,5.209445953369141,-0.0555695407092571,0.9101386666297911,0.8583848476409912,23.92805290222168,221.16587829589844,0.1339872628450393,28.8135593220339,34.33962264150943,0.0301291001960635,0.0495029904413968,0.9595555067062378,0.0917158126831054,0.0003186329849995,0.0005209445953369,0.0030478334872653,0.9969512224197388,0.0002613963733892
41,0.0028623441053844,0.0074411038787688,0.0004374723648652,0.0007114189793355,5.205564975738525,-0.0475545525550842,0.9090086817741394,0.879615306854248,23.771892547607425,-0.0,0.1350206732749939,28.06026365348399,34.33962264150943,0.0306793343042954,0.0494661158882081,0.9595828652381896,0.0928331613540649,0.0003244515683036,0.0005205564666539,0.003047809782565,0.9969512224197388,0.0002613963733892
42,0.0030013878339091,0.0074357716936416,0.0004482855147216,0.0007111637969501,5.203243255615234,-0.1049927547574043,0.9084132313728333,0.7510169148445129,23.695537567138672,145.8000030517578,0.1354322731494903,28.24858757062147,34.33962264150943,0.031128159025684,0.0494440551847219,0.957560122013092,0.0934838056564331,0.000329195492668,0.0005203243345022,0.0030478038330083,0.9969512224197388,0.0002613963733892
43,0.0027526086809455,0.0074318643676914,0.0004287737829145,0.0007109757862053,5.201549530029297,-0.0663813278079032,0.9079067707061768,0.8380159735679626,23.627256393432617,-0.0,0.1358413845300674,25.98870056497175,34.33962264150943,0.0304707180475816,0.0494279607664793,0.9611741304397584,0.093963086605072,0.0003222526574973,0.0005201549502089,0.003047795713724,0.9969512224197388,0.0002613963733892
44,0.0029637186349562,0.0074316575140217,0.000445381476311,0.0007109645521268,5.201482772827148,-0.0523522570729255,0.9079190492630004,0.8675628304481506,23.62850570678711,-0.0,0.135805606842041,28.436911487758948,34.33962264150943,0.031047043739818,0.0494273204822093,0.9581081867218018,0.0939916968345642,0.0003283511614426,0.0005201481981202,0.0030477952677756,0.9969512224197388,0.0002613963733892
45,0.0028679280203898,0.007433026886746,0.0004379274032544,0.0007110314327292,5.20210075378418,-0.0546897761523723,0.90811425447464,0.8636616468429565,23.65445327758789,-0.0,0.1356212049722671,26.64783427495292,34.33962264150943,0.0309095514239743,0.0494331936351954,0.9594987034797668,0.0938212871551513,0.0003268953005317,0.0005202100728638,0.0030477952677756,0.9969512224197388,0.0002613963733892
46,0.0028528770874005,0.0074335759867457,0.0004367307410575,0.0007110562874004,5.202333927154541,-0.043808776885271,0.9082210659980774,0.8878202438354492,23.66970634460449,194.4722900390625,0.1354968100786209,27.87193973634652,34.33962264150943,0.0304148270515725,0.0494354113470763,0.9597197771072388,0.0937580466270446,0.0003216656914446,0.0005202333559282,0.0030477952677756,0.9969512224197388,0.0002613963733892
47,0.0029442004277247,0.0074365187630659,0.0004438634205143,0.0007112016901373,5.20364236831665,-0.0252497717738151,0.9086061120033264,0.9345929622650146,23.72161865234375,-0.0,0.1351714730262756,25.80037664783428,34.33962264150943,0.0313319353153929,0.0494478445034474,0.9583932757377625,0.0933871865272522,0.0003313854394946,0.0005203642067499,0.0030477952677756,0.9969512224197388,0.0002613963733892
48,0.002992768572963,0.0074375587378438,0.0004475909227039,0.0007112476159818,5.204041004180908,-0.0707336142659187,0.9087462425231934,0.8233684301376343,23.74195098876953,-0.0,0.1349727511405944,27.21280602636535,34.33962264150943,0.0308248039800673,0.0494516338221728,0.9576915502548218,0.0932701826095581,0.0003260089142713,0.0005204041372053,0.0030477952677756,0.9969512224197388,0.0002613963733892
49,0.0031704058548655,0.0074372248940138,0.0004610460600815,0.0007112362072803,5.203924655914307,-0.0718440040946006,0.908722996711731,0.8215872049331665,23.73981666564941,-0.0,0.134983018040657,28.15442561205273,34.33962264150943,0.031891418620944,0.0494505220558494,0.9551095962524414,0.0932992100715637,0.0003373191284481,0.0005203924956731,0.0030477952677756,0.9969512224197388,0.0002613963733892
1,0.0049289599317462,0.0004284386624382,0.0005774718592874,0.0001551607419969,1.2840640544891355,0.2103824466466903,-0.0469001196324825,1.7737720012664795,0.8928462266921997,0.0352965742349624,3.512647151947021,30.950141110065854,18.939393939393938,0.0403569894842803,0.0121778379252646,0.9521284103393556,0.6703139543533325,0.0004261804861016,0.0001284064055653,0.0030477952677756,0.9969512224197388,0.0002613963733892
2,0.004851743481629,0.0004284611364161,0.000572832650505,0.0001551640307297,1.2838300466537476,0.1592481583356857,-0.050576739013195,1.5402060747146606,0.8849267959594727,0.0283529702574014,3.5753514766693115,32.54938852304798,19.318181818181817,0.0401117285946384,0.0121756107546389,0.9528944492340088,0.6703000068664551,0.0004236170498188,0.0001283830060856,0.0030477952677756,0.9969512224197388,0.0002613963733892
3,0.0048874564116017,0.0004284921130231,0.0005749712581746,0.0001551711757201,1.2836816310882568,0.2293342053890228,-0.0538025833666324,1.860295057296753,0.8780356049537659,7.579104423522949,3.630252122879028,34.33678269049859,18.939393939393938,0.0404614984290674,0.0121741955808829,0.9525420665740968,0.6702697277069092,0.0004273147787898,0.0001283681631321,0.0030477952677756,0.9969512224197388,0.0002613963733892
4,0.0052246219936084,0.0004285337423185,0.0005947737954556,0.0001551818568259,1.283587098121643,0.1611137837171554,-0.0574188493192195,1.539128661155701,0.8703762888908386,0.0275481734424829,3.693472862243652,29.633113828786456,19.69696969696969,0.0421892094891518,0.0121732897241599,0.9492167830467224,0.6702243089675903,0.0004455659945961,0.0001283587189391,0.0030477952677756,0.9969512224197388,0.0002613963733892
5,0.0049083503957201,0.000428588867417,0.000576208520215,0.0001551949681015,1.2834793329238892,0.1656827628612518,-0.061242863535881,1.5649595260620115,0.8623451590538025,0.0236935745924711,3.760889053344727,32.07902163687677,19.696969696969692,0.0404908030759543,0.0121722565381787,0.9523376226425172,0.6701685190200806,0.0004276019171811,0.000128347921418,0.0030477952677756,0.9969512224197388,0.0002613963733892
6,0.0050853010129583,0.00042861451071968194,0.0005866892752237618,0.00015519946464337409,1.2834161520004272,0.1832817792892456,-0.06293778121471405,1.651774525642395,0.8588079810142517,0.020045220851898193,3.7908968925476074,29.53904045155221,19.696969696969695,0.04074880271218717,0.012171656271675602,0.9505879878997803,0.6701494455337524,0.00043032056419178843,0.0001283416204387322,0.003047795267775655,0.9969512224197388,0.0002613963733892888
